text,label,0.5
Some of these hood negros don't deserve bail money the way they be visiting jail.,1.0,English
"Majority of the time, a woman's story is trash anyway...",0.0,English
The reason Shelby hates sandwiches is because he is a queer. @RonandFezSXM,1.0,English
Happy first day of college nigger @MorbidMermaid,1.0,English
RT @UNCLERUCKUS_BD: Being a nigger isn't a color it's a state of mind,1.0,English
RT @BlackJeezuss: When someone drops their trash mixtape in my Dms http://t.co/wkFJfjkNCi,0.0,English
"RT @JakeWaller97: Do you ever just see someone's account and think ""wow what a faggot"" but at the same time you can't unfollow bc u can't m&#8230;",1.0,English
"RT @RollingWithTrin: ""1, 2, 3, 4, how many niggers are in my store? I knowwww you're stealing!"" &#128514;&#128514;&#128514;",1.0,English
Wish I coulda said more to @EmmaleeeParkerr tonight. Good seeing you fag. &#128540;,1.0,English
&#8220;@ShesSoBlessed_: Oreos And Milk &#128523;&#8221;,0.0,n/a
I'm about to post my Charlie Clips vs Yung ill rap battle review in a few,0.0,English
RT @FoodTabloid: Oreo cake http://t.co/iJ0idCAQMl,0.0,n/a
RT @PluggedInPiff: Green azz niggas!!!! &amp; yall new bitches condone dat sucka activity dat why they keep doin it!!!,1.0,English
"Roseanne really bums me out. The show, and the woman. On that note, it's time to chug some ZzzQuil.",0.0,English
@fucktyler fuck you spear chucker,1.0,n/a
"RT @MLBFanCave: Derek Jeter and the @Yankees present Paul Konerko with a retirement gift.WATCH: http://t.co/St6QGJy0j6 http://t.co/7zBGvH&#8230;",0.0,English
"When people really think I'm Asian I get offended,Even though I make fun of my gook self",0.0,English
Hitler didn't finish it. Can u. If a nigger ur Jew confronts u in the street what then.,1.0,English
@EleyCome_EleyGo @caykelly16 movies don't matter as long as you do coon shit with coons you're a nigga!,1.0,English
"RT @Bidenshairplugs: Anybody who trashes their own neighborhood after a perceived injustice is a fucking moron. #Ferguson",1.0,English
were gunna shake our honkey tonk badonkadonks (': @SAMMI_boyden,0.0,English
Come on man RT @BasedLaRock: Oreo needs to chill &#128686;RT @TheDonDrew: You know about these @PremiumPete? good or nah? http://t.co/Mw9QXG3vFW,0.0,English
RT @pellucidstyles: they might be called 5 seconds of summer but their songs are 3 minutes of trash,0.0,English
You hate football your a faggot,1.0,English
"Fuck that niggah he so weak, he cant tell that you a freak",1.0,English
"Now, the Jihadi networks waking up &amp; claiming #Raqqa radio &#8220;confirmed&#8221; two planes shot down &amp; 1 pilot captured. #ISIS #Syria",0.0,English
@gabby_moscato @Huntermoore They would make a great baby bird pic bruh!,0.0,English
RT @Ride907: If some little fucking faggot spits in my food I swear to god id tear your fucking arms off http://t.co/EQociANZ77,1.0,English
RT @VaTxn: Illegal alien is not a race. It's a crime. @MuchoMacho @McDonalds @jeandeaux1776 @cspanwj #wetbacks http://t.co/pf2YpelyOP,1.0,n/a
@louisck a video i made -- Porn Actress Sexy Capri Anderson Kissing Video with Charlie Sheen http://t.co/VTH4r762 via @youtube,0.0,English
@I_GotOne you look like flappy bird,0.0,English
RT @flavorpill: Why Tori Amos matters now more than ever http://t.co/YIsiAI6S via @nme,0.0,English
@Paulyy2 nah some honkey lookin dude at chr,0.0,n/a
"RT @_wintergirl93: I don't wanna hear Sgt. #Tahmooressi's name come outta the Preezy's mouth. He couldn't be bothered then, keep his pie ho&#8230;",0.0,English
RT @daliasza: &#8220;@NoChillPaz: Me when somebody says Childish Gambino is trash http://t.co/8ejOHDLdD9&#8221;,0.0,n/a
#Dutch farmers are white trash.,1.0,English
Obama's Hellfire missiles tend to vaporize Jihadis @BemetOr8 @PureMonotheist #UniteBlue,0.0,English
@b1gsean21 lets just say hellen keller makes better brownies,0.0,English
"RT @ArcticFox2016: 150 Christians MASSACRED By Jihadi Muslims While They Slept! Including Pastor, His Wife &amp; Kids http://t.co/VnR60MjFo6",0.0,English
"""@metroadlib: colored contacts in your eyes?blinders on mine.cause i can't see you at all."" Lmao",0.0,English
@KurtBusiek well pee is oft yellow.,0.0,English
2 hoes 1 dyke,1.0,n/a
Free wop,0.0,n/a
faggot http://t.co/tkPokv3ncd,1.0,n/a
"RT @Nachumlist: Charlie Rangel: &#180;The Things WeBelieve in Are Spiritual Damn Things&#180; http://t.co/NwgiJ1mjia",0.0,n/a
Ankles &#128128;&#128514;&#8220;@Saina_faal: &#8220;@martian_Mulah: Hood bitches with long weave is the worst thing ever&#8221; weave that be touching their ashy ankles &#128567;&#8221;,1.0,English
RT @iBeZo: Stupid fucking nigger LeBron. You flopping stupid jungle bunny monkey faggot.,1.0,n/a
"So, about this flappy bird game then.",0.0,English
"RT @MrzSixTrue: Ill break a Bitch down, like the pussy she is.",1.0,English
"Same reason u look like anthony davis with them eyebrows""@RyanH_Slick: Why the fuck do niggers act so different when girls are around?:-S""",1.0,English
@jesstoth we could get matching burner phones and be ghetto fab for a few months,0.0,English
"Don't really care if a fighters black, white, yellow or Dalmatian. If he is good he is good.",0.0,English
@YesseSmith I was born yellow,0.0,English
RT @UFlorida: @GatorZoneFB It's a bird...It's a plane...It's Jake McGee! http://t.co/WVdLScoDvw,0.0,English
@fawfulfan @BigKahuna919191 @alfranken birds of a feather. go away,0.0,English
RT @Asshole_God: Hate fags? The answer's yes.,1.0,English
"RT @Coolie_GBE300: It's 2014 &amp; you niggas still runnin round sayin ""Yall don't eat pussy"". Y'all must be suckin dick.",1.0,English
@klejdys He may be 'hustlin' but he studied Critical (Race) Theory and 'my people' Holder is getting his 'revenge.' They hate whitey.,1.0,English
@Fit4LifeMike @chanelisabeth hoe don't make me put up screenshots of your texts to me hoe,1.0,English
@Rawker8 @Ronnie2K @NBA2K get some money and stop playing that old trash.,0.0,English
"I feel sorry for mexican and Asian niggas, they got the worse shaped bitches on earth.",1.0,English
PND is my jigga man.,0.0,English
RT @mediacrooks: Report what u want. But physically chasing/hounding is uncivilised.. @AdityaRajKaul ..Also in case of Bansal/Gadkari @anil&#8230;,0.0,English
The #midwest of the US is white trash.,1.0,English
@Arbogucci guys not supposed to get their ass sucked queer,1.0,English
"&#8220;@NoChillPaz: White kids favorite activities1. Calling people ""niggers"" on Xbox2.fucking their pet3. Shooting up their school&#8221;",1.0,English
niggas ain't playin a gram of defense man George need to tell these bitch ass niggas man up,1.0,English
@Sammytbh whats your youtube channel then faggot,1.0,English
"RT @DalaiLamaPosts: Even though a bird can fly, it must land on earth.",0.0,English
How many #Yankees players have 3K hits? You have to put #DerekJeter in the conversation for Best Yankee Ever. His numbers demand it.,0.0,English
@leiacatherinexx don&#8217;t be a hurt little faggot,1.0,n/a
"Nothing says teabagger like a millionaire complaining that they are broke, huh #HillaryClinton? #Hillary2016, give me a break, lol. #p2",0.0,English
STFU BORIS FAGJO! RT @Maxin_Betha Cause he a faggot!! Makes sense now right?? RT @ChannyMaraj Bran prolly real nurturing lol,1.0,n/a
RT @MNYves: He's an idiot. RT @M00n_baby: miserable trash excuse for a man http://t.co/jtL7Uis2YM,0.0,English
Next time u gone call a darky a nicca..call dat coon a jungle bunny#Boondocks P.S. I... http://t.co/ug647wUIE4,1.0,n/a
it's a brand new day and the birds they chirpin,0.0,English
@coffincreepxx you had to throw in the faggot word smh smh smh,1.0,English
Eagles fuck around &amp; lose it'll be kill the cracker at the Sophi crib smfh,1.0,English
@RepGutierrez You are full of it! These so called children are not children. They are illegal border jumpers MS!# gang members.,1.0,English
Acid yellow http://t.co/hkpOM1iM,0.0,n/a
"@NYRKelsMads Dat damn dog eats betta den most colored folk do.",0.0,n/a
Who takes mid from the best midlaner NA??? Fuckin solo Q fags.,1.0,English
"@valonfox13 not no but hell no, when blk. stop sayin nigger I will, what they can have I can have. this is america",1.0,English
RT @salomanizor: Too many faggots on here that think they can address me by my first name,1.0,English
"@_Linsanity22 derrrrrrr, 1st of all her songs are actually good compared to the other trash, +++ shes SUCH a showman omg",0.0,English
@MissRobinV that pic with the red bone in braids and that tiger in the back for sale?,0.0,English
"RT @SnowThaProduct: i can do somethin good but im always gon be a ""wetback"" coo.. &#9996;",1.0,English
"@StarkFreeOrDie ...honestly. That's where I'm the most retarded and is why stuck as artist hoping for a fair ""dealer/manager"" situation....",0.0,English
RT @_asslxrd_: my inner nigger is coming out,1.0,English
RT @jay_ibarra95: Your tweets remind me of the times when we did the Oreo milkshake runs @ 1am in the morning !! &#128514;&#128557;&#128557;&#128557; @Vikyfdez15,0.0,English
"@beepbeepamanda Today was Talk Like A Pirate Day, and absolutely NOBODY knew Id been doing a Charlie Morton impersonation all day.",0.0,English
the bird with the aim of dreams https://t.co/jkX6dsqXcq,0.0,English
RT @DNAinfoCHI: The new nature area replacing Indian Boundary Park's former zoo is expected to attract a variety of migratory birds http://&#8230;,0.0,English
@JadeGreenleaf fag,1.0,English
RT @morningmoneyben: This image of Peshmerga giving the heave-ho to an ISIS flag really brightened my Friday. Kick their sorry butts!! http&#8230;,0.0,English
RT @Unorthodex: Nah I hate white people now since he looks like a dyke RT @ElBasedParko: I think he just ended racism http://t.co/VgjYHn4bvt,1.0,English
I find it amusing that Senator @tedcruz is an anchor baby. #LMAO,0.0,English
Sick of your coon antics RT @POONsoaker: Accuracy RT @Thotcho: &#8220;Henny &gt; water&#8221; &#128128;&#128128;&#128128;,1.0,n/a
(U-turns on yellow) &#161;NO ACEPTAR ESTE LUZ ROJO! (&#9835; Lights taking too long make me bilingual &#9835;),0.0,English
RT @kiddsmy_pyt: You have a new boyfriend every week.. Tf you doin hoe?,1.0,English
Morning trash http://t.co/xba6WWVO7m,0.0,n/a
"@Chris_Anzueto @Josh_Mackey15 you call someone a faggot and then say to kill themselves, you are a pathetic human being. A fucking disgrace.",1.0,English
@ItsKiaraaaa looks like you took a red marker and colored on your leg,0.0,English
@kirstynehbu faggot,1.0,n/a
One mans trash is another mans treasure #believe,0.0,English
Just seen a pic comparison of Lou Holtz and he grandma off Beverly hillbillies and I can't stop crying tears of unfathomable hilarity.,0.0,English
RT @stepheeezyy: Rt *nigga *bitch *him &#8220;@187XO_: ' I will never date a female with another niggah name on her lol . Wtf .&#8221;,1.0,English
RT @ToyaMiani: The reason you called Jesus a monkey is because you knew he was not your color #Farrakhan#TheTime,1.0,English
The #south of the US is white trash.,1.0,English
Ain't nuttin but a white trash party.,1.0,English
RT @Harry_Styles: A bird pooped on me.,0.0,English
sick and watching the Yankees game,0.0,English
@PWilliamsD I need some clams on the half shell :-). Down here all you can get is deep fried clam necks.,0.0,English
#Dutch people who live outside of #NewYorkCity are all white trash.,1.0,English
&#8220;@_BitchBUH: Shoot that nigga and his shorty bitch &#128299;&#128514;&#8221; &#8252;&#65039;&#8252;&#65039;,1.0,English
"""@jgabsss: Stacey Dash won &#128166; http://t.co/PDLG46rjOL"" baddest bitch evaaaa",1.0,English
Faggot ass bitch nigga,1.0,n/a
RT @ClutchLikeMJ: Tennessee isn't even orange it's like vitamin pee yellow &#128553;&#128514;&#128514;&#128514;,0.0,English
2 beer queer,1.0,English
@jessitron @Bsilverstrim77 ...in fact were I to start a for-profit university this would be the sole requirement for graduation!,0.0,English
"""@DevilGrimz: @VigxRArts you're fucking gay, blacklisted hoe"" Holding out for #TehGodClan anyway http://t.co/xUCcwoetmn",1.0,English
"#TweetLikePontiacHolmes&#160;I do the Pontiac sprinkler...Nigga nigga nigga nigga spic spic spic spic nigga nigga nigga nigga",1.0,n/a
"Someone's mother called me a ""handsome, buff, yellow thang"" last night... my ego was temporarily elevated and @binniemouse was dying lol",0.0,English
Niggah niggah niggah don't believe me just wacthh...,1.0,English
RT @Ilovebamf: I held you like a baby bird.. &#128546; and now you come at me like this.. These friends ain't loyal &#128546;&#128557; http://t.co/WinZvfxdL8,0.0,English
"RT @MXLLXVV: ""@VivaLAJuicyy69: ----&gt; tragedy smh RT @MXLLXVV: Niggas don't know you but will throw dirt on your name for the pussy you h&#8230;",1.0,English
"One of my favorite songs. ""There's a man on the shoreline with a white parakeet trying to make his bird go home."" http://t.co/bQ3CBIPk6s",0.0,English
@GlitteredInPink hoe don't tweet me,1.0,English
Should I be worried that a lady behind my building is talking to a crow?,0.0,English
"RT @twerkn4boba: "" fuck you say bitch? I will kill you "" http://t.co/3EiGzh6Q13",1.0,n/a
@delaney_guinan a faggot that needs to grow up,1.0,English
&#128514; RT @TheOnlyReed: LMFAO RT @Tone314: If you watching porn &amp; beating off &amp; yo homie text u &amp; it show his name in the banner you're a faggot,1.0,English
"even nature looks awesome when colored in #663399Beccahttp://t.co/8B0fTjGost",0.0,English
@white_thunduh my bitch dont want your ugly ass gtfo ol peyton manning lookin ass,1.0,n/a
"""@MLBNetwork: Stay tuned to @MLBNetwork for an update on the report that @Yankees 1B @teixeiramark25 will be out 8-10 weeks"" @dliming35 #bum",0.0,English
"ATTN : All Brown University students, the stop and frisk protesters will be systematically dispersed into random U.S. ghettos. Good luck.",0.0,English
"I wish faggots like @tyga would stop making music, rack city was fucking awful. Get the fuck outta michigan.",1.0,English
"Pm is u use any of the words I use (ex. Sweg,pm,yid,nid) we're dating",0.0,English
@Jaytwofly @G_MUCKA good leave you stupid faggot,1.0,English
@NoHazardNoParty @PiBBzYx @piersmorgan @Jim_McLaren I can't wait for the day they take them be a boon for the entire nation,0.0,English
@kristin12909 better nig. Lol but if anything ill flip u the 10 or something. Im tryna get some more cash,1.0,English
