text,label,language
the world would be better without white people because they stole from the black egyptians in the before christ ages they was poor we wasnt whites ruins everything for black people white people have pig dicks and no shape no hips or no booty they have to get plastic surgery as us blacks get it from our mother whites brought skin cancer to america so learn some facts before you try to run us out america when we was here before yall racist ass smelly crackers and dont say you will beat my ass because you cant and if you wanna find out drop your adress,1,English
the reason you see indians bashing muslims and islam here because hindu supremacists hate islam and muslims atrocities in kashmir cow lynching of muslims gang rapes of muslims children have you not read or heard about them this should be clear for all muslims across the world that india is not friend of islam or muslims and behind the disguise of secularism they hate muslims all arab muslim countries and their residents should see and understand this ugly face of racist hindus they are the overwhelming majority in india and number of votes cast to bjp rss party is proof it amazes me that saudi arabia and other gulf countries are spending billions on india and not seeing that how much they hate islam and muslims particularly arabs wake up if you can understand this now then when or what will make you let all muslims be united and boycott indian products their restaurants and movies until they stop killing muslims in kashmir and the rest of india and make law to stop anti muslim hate and racism,1,English
the only thing more repulsive than nigger is nigger faggot self hating whites shower images of cross dressed niggers with praise because the modern left fetishizes all forms of depravity,1,English
the men are turtles idiots even in uk get lost,1,English
the guy should feel shame to be gay it is such wrong choice bad influence on young people never seen being proud of being gay it is like saying being proud of rapist awful the only time am so disappointed at trump under political pressure he failed to stand up for the ground the right thing,1,English
that girl still need good ass whooping stupid ass bitch,1,English
that fucking black cunt gets fucking cross hairs on the fucking head look owe not shit to anyone who dosent owe me look whore fuck you to death percentile and falling whore black racist whore take the red pill,1,English
teaching my kids transgenders are anything but mentally ill will get you set on fire,1,English
taliban and all people with this thought must hanged,1,English
surprised that the burqa is banned in belgium but not in poland where they are is much more looked down upon kill them,1,English
support from china we also fight the cancer religion in xinjiang despite all the differences between our two races we have one unite enemy that is islam,1,English
stupid ugly asian tan ass snitch,1,English
stupid black women if were in that restaurant would had whipped their ass,1,English
stone throwing must be legal when against women,1,English
stand the fuck up and take them out all you fucking lazy white males fuck being called racist protect your woman and children if you find it in the street kill it and bury it right there these animals will wipe you out if your not careful,1,English
smack that bitch up mouthy african cunt,1,English
she said is christian well now want to bury her,1,English
she is heavily relying on him to turn the other cheek tough talking demon infested woman,1,English
serbia should kill gays in yugoslavia and not albanians bosnians croatian,1,English
send all gays to hell,1,English
see the blacks in paris they try to pretend they are french the amen want one thing to pimp out girls and women the black women desire white men to pretend they are like white french wives but they are africans they do not blend in with white society,1,English
salute to taliban mujahideen we pakistanis are strongly supporting you go crush america and kill those bastards allah akbar victory will be yours insha allah,1,English
really hope she get raped in the future raping women should be legal think,1,English
racist ass black bitch slapping white man bus driver has that uppercut for that ass,1,English
phuck white rasist ass people,1,English
or when the man walked up to the little girl with the gay pride flag wanted to jump into the video and punch him but ya know thats assault,1,English
only black lives matter fuck white people the cancer of the earth,1,English
native americans are fucking joke they did not have even decent mother language,1,English
muslims want war so take it to them first,1,English
mentally disabled people are fucking scary their disfigurements are very unnerving and strange and the fact that they have the mental capacity of year old makes them all the more threatening as you never know what they might do,1,English
men race is subordinate of women,1,English
maybe it is because you are autistic wish you death,1,English
look at these gay ass niggas lol acting like they some bitches,1,English
lol you are not white you are jew jews are the worst nation and they must be annihilated so like you,1,English
lock women up at home female are just to stupid to understand anything iam agnostic,1,English
lgbtq are mentally ill period,1,English
let is go beat these queers,1,English
killing koreans its werry good,1,English
kill these basterds son of sluts who attack in name of religion kill them feed them to dogs and abuse them make filthy cartoons of their prophet wish there was no fucking religion islam at least should vanish motherfucker kill them,1,English
kill the gays,1,English
kill every white people mercylessly,1,English
kill all black people,1,English
just look at that crowd all fat white trash or meth addicts,1,English
it numbs them to the disgusting degeneracy and fruitless hedonism of faggot sex,1,English
islam is pig shit,1,English
islam is hell we asian hate isalm islam bring only destruction killing rape rufugee islam is hell asian thought sorry but is true,1,English
islam is religion of hate these propaganda type videos are dishonest simply read the quran and hadith,1,English
islam is the home of terriorism,1,English
is that guy shadow or are you just genetic faggot,1,English
indians are shit but burgers only have broken english and ebonics to learn and still fail second thread in row where burger cannot figure out you are and your,1,English
incest baby that got double down syndrome,1,English
ima fucking stab up bruv fucking white prick bruv fucking racist gammon,1,English
im going to choke you with your cross necklace idiotic religious pig,1,English
ignorant feminist she got roasted and still doesn understand what equality of outcome means even when jordan explained data to her what is this means she is ignorant and emotionally biased,1,English
if men shouldnt hit women because we are physically stronnger then women shouldnt talk because they are fucking louder,1,English
if were your dad would google abortions at years old mentally handicapped,1,English
if were you would inject lethal heroin to my sick child immediately,1,English
if had to meet one of the apostles would fuck them for not killing him,1,English
if had down syndrome would kill myself,1,English
searching for hitman right now to kill this whore and every other like her,1,English
remember once was in charge of disabled kid every night was wishing slow death for him,1,English
just do not like homosexuals raising kids it is my opinion,1,English
hate mentally disabled people trying to touch my kids,1,English
hate every religion but because of you hate most of all your religion and its stupid theories about god and shits,1,English
fucking hate gay and lesbians they are all animals,1,English
don think you have the right to write comments or even express your opinion freely free speech is human right autistics aren percent humans,1,English
do not hate women just think that they have nothing interesting to say none reason for existance,1,English
hope you fucking die bitches gay people should not exist all you do is lick one another is ass,1,English
homosexuality leads to death and extinction,1,English
homosexuality and transgenderism is mental illness and sexual perversion,1,English
hindus and muslims are same shit they only know how to kill peoples see comments of christians people no rudeness no abusing or bad words christians religion is the best religion in the world,1,English
gun shot fi gay get all of the guns them out the police must give we the rights to kill all gays gun shot at all gays suck your mothers all gays,1,English
grow some fucking balls and take back your country bongs start killing reporters politicians and asians,1,English
good muslims deserved attack and damage,1,English
gayness should be removed from the face of the earth,1,English
