text,label
Tama si duterte. Impyerno tuloy natin pag binoto natin sya. Bwahaha. #NakuPoe,1
"RT @TVPatrol: #TVPatrol VP Binay, iginiit na wala siyang kinalaman sa desisyon ng anak sa kaso ni Sen. Poe #Halalan2016 https://t.co/sdmaD7…",0
Hayop na MAR ROXAS to pumapangalawa!??,1
"Alam na. Binay, Arroyo, Garci unite: VP Binay taps Puno as campaign adviser https://t.co/r4lmc2W4Nx  #NoToBinay2016",0
"POE is More Deserving than Roxas&amp;Du30 , No To Sayang Poe .. MyPresidentIs GracePoe",0
Hay naku binay,1
The amount of shade being thrown at Binay HA,0
RT @Cinephilliacy: List of Nuisance Candidates: 1. Allan Carreon 2. Sel Hope Kang 3. Jejomar Binay 4. Alma Moreno,0
Vote niyo po si Vice President Jejomar Binay?? ps: full forcw required ?? love y'all,0
Puñeta 'tong si Mar Roxas. Hays. ??,1
Nog Nog. Pandak. Ulul nyo Yan si Binay,1
"Si binay parang pag mamahal ko, wala na kong choice.#OnlyBinayUNAsaIlocos",0
Souvenir from Vice President Jejomar Binay https://t.co/fEladbkCKW,0
#BINAY #Enrile 'To be happy does not mean to indulge in foolishness!'Jose Rizal https://t.co/GzihGxFRU0,1
"Since I am not a registered voter yet, i requested him to vote Poe/Santiago for pres and Trillanes for VP. boooo Mar Roxas.",0
SC orders CA to resolve Junjun Binay’s suspension - Read: https://t.co/hMjFyVsxEo #BeFullyInformed https://t.co/JgeJfXcK7h,0
Nakakainis yung commercial ni Mar Roxas,1
Yak naman Binay. Yakkk,1
Walang tigil ang pagserbisyo ni Binay para sa PIlipino #OnlyBinayHatawSaCebu,0
"Bakit feeling ko, hindi naman sinasagot ni Binay ang mga tanong ni Mike? Ako lang ba to o kayo din? Hmmm. #WantedPresident",0
"Lintek to si Binay. Tatakbo ng presidente, pinagmamalaki parin yung ginawa niya sa makati taon taon nang nakalipas.",1
"Ever since i started voting, i do not like Mar Roxas.. I sensed the dishonesty and hypocricy in him even before #AyawSaDILAW",1
"Itinuturong dummy ni Binay, pumalag https://t.co/yHH50IDpZX",0
"@tpreyes @AksyonTV when they guested Binay,they were just joking a lot with him. Kay GPL gentle sila for sure. Kay MDS , takot.",0
"Binay, it's either your team failed at research or you purposely got it wrong. But knowing you, it must b the latter https://t.co/7FXK63RfRo",1
"Duterte: ""my friends here, Miriam and Grace.""Sorry Mar and Jojo di mo friends ?? #PiliPinasDebates2016",0
"Pag yang resulta naiba pa, at si Mar roxas ang maging nangunguna, alam na!! ??",0
6. Ateneo 7. Mac Belo 8. Sarah Geronimo - MINAMAHAL 9. Gimme5 Rocks SMManila 10. Only Binay 2015/11/22 05:33 PHT … https://t.co/UfpANP51ea,0
NEWS: Mar Roxas to face Enrile grilling when #Mamasapano probe reopens https://t.co/pdOtHtrlMD | via @inquirerdotnet #TheLANCE #StayUpdated,1
#LabanLeni naalala ko sabi ng mga taga ARMM...si bbm ang may plan b-z! Baba daw si duterte.impeach daw si binay.,0
Si Mar Roxas yung kaklase nating magtetake ng risk para lang may masabi sa recitation dahil masyadong bilib sa sarili kaya 'di na nag-iisip.,0
@akaJECK01 at ang nakakaimbyerna talaga ay yung pagdedefend niya kay Binay,0
RT @niallxciana: May bago palang advert si Binay? Hahahaha. #OilyBinay hahaha joke #OnlyBinay,1
Brigada News Update! - 4P’s tinuligsa ng kampo ni VP Binay - https://t.co/Hr7WX3S0zl #brigadanews #brigadanewsfm,0
"VP Jojo ""3%"" Binay vs. DOTC Secretary Joseph ""0.004%"" Abaya",0
#sumbongko just confirmed. Binay tarps on the mountain side along Kennon road #epalwatch @joycemakitalo @DPWHph https://t.co/eW5A1q12yQ,0
"#PiliPinasDebates2016 Binay add says, sino na ba ang nagbigay ng scholarship... Uhm excuse me po, not you. It's gov funds",0
VP Binay reiterates denial of owning hacienda in Batangas https://t.co/TCj3Ych2Rp | via GMA News,0
shut up binay uy ??,1
GAGO BINAY TALAGANG LIBRE ANG PAG-AARAL SA PUBLIC SCHOOLS/SCUs ! GAGO BA U?,1
Puro sympathy attack na lang tong si Binay jusme. Bobotante lang maniniwala,1
Nung si tado niloko ka nagalit ka. Eh dba nagpapasaya lang naman sya tulad ng sinasbi mo nung niloko mo sina binay at soho?,0
Bakit Pangalawa si. MAR ROXAS ANO TO #Election2016,1
Pick up line ba yan mr.vp binay? #NotoBinay https://t.co/zZXdAYpjwU,1
VP Binay ang kailangan natin sa pagbabago #OnlyBinayNangabakIlocos,0
RT @cnnphilippines: CA ordered to rule on Binay petition for certiorari over Ombudsman's suspension order | Live https://t.co/CaczwF9CtH,0
so tired of reading kim henares vs pia. how bout you find out why police can't find binay's bagmen. https://t.co/VKj8mXXcw3,0
Hala 2nd na si Mar Roxas.... 7.1 Million   .... 1st si Duterte @12.2 Million votes sa partial and unofficial votes.,1
VP Binay: It's time to amend our Constitution,0
Only Binay is nognog pandak laki sa hirap,1
@PHVote Roxas calling for unity to stop Duterte just shows how weak leader he can be.,0
"RT @JosephCataan: Jogging with iPad. Hassle, Mar Roxas. ?? https://t.co/CKTYiTAVsC",1
ANDAMING CONCEPTS NG SERIES NG TVC NI BINAY. Hindi ko matanggap na wala man lang done in good taste. HIRE ME PLEASE AND PAY MEEEEE,0
"#PiliPinasDebates2016 Mar Binay and Grace, get out of here. You have no business here.",1
@LloydCadenaCafe @Kathleen_Cuacho Ang sakit binay??,0
Mar roxas! I smell something fishy!  #HalalanResults,1
"Isa kila grace at mar ay mag gigive way just to defeat duterte, desperate ah.",1
VP Binay siya ang may dalang pagbabago #OnlyBinayNangabakIlocos,0
"DepEd NETIZENS PUMALAG - Umani ng batikos ang kampanya ni Mar Roxas ngayon sa Marawi Lanao del Sur, ""Non-partisan... https://t.co/EdbZY8qJDj",0
BINAY,0
Ang haggard ko kanina dahil kay Binay. Kingama lang! ??,1
@meynixxvi TSK! Sayang boto talaga kay Binay,1
"A very good and detailed breakdown for the undecided on why choose Mar Roxas, with information and specifics. You... https://t.co/CI1rH4D5ON",0
@Aibynsm bat ikaw? Baka Mar Roxas ka ah? ???? Shut Up ka nalang din ????,1
MAR ROXAS: I DON’T NEED OFW VOTE https://t.co/3eYDoTytmU via @wordpressdotcom,0
"Nakaka bwisit lang mga commercial ni Binay, sarap batuhin yung tv.",1
"KAHIT NAKASARA YUNG TV NAMIN, ANDUN PA RIN YUNG ADVERTISEMENT NI BINAY ?? NOGNOG KA TLGA BINAY ??????",1
Binay threathening? Di siya ganun katanga! Nautusan nanaman tong Ombudsman na to ng mga DILAW! #OnlyBinay #GoBinay,0
4p's to 5p's?! Ulul. Wag kami Binay. ????,1
"Actress Ai-ai delas Alas says she's here as a friend of VP Binay, says she didn't get talent fee to appear here https://t.co/R7qqyOWVu8",0
"Binay: ""Bilang pangulo..."" OKAY, PERO NUNG BISE KA, WALA NAMANG NANGYARI",0
Mar Roxas tapos INC si kat nyay??,0
"Jojo Binay: Vice president sa umaga, di makita sa gabi???????? ayoko na po?????????????? https://t.co/XHZ88AteyL",1
@shattershards @govph pano yung remaining PH 5B kapag hindi nanalo si Mar Roxas? Sa bulsa Ni Binay ganern?,1
"nakita ko nanaman ung advertisement ni binay, kung sino pa ung nognog sya pa ung nagbigay liwanag,  bakit cactus ba sya???????",1
Binay to reduce poverty #OnlyBinayPriority4Ps,0
Anong konek ng pagiging nognog at pandak ni Binay sa mga nagawa 'daw' nya sa Makati? Paki-explain. Labyu :D,1
"@iamalexsantos Hi, #duterte &amp; #poe leading #pandesalsurvey of @KamuningBakery Cafe, #3 #mar Roxas, #4 is #Binay. #Halalan2016 #philippines",0
RT @krizzy_kalerqui: My birthday wish for Jojo Binay: Hindi sana ikaw ang manalong pangulo ng Pilipinas. ???????? #inthenews,0
"@iamtoriie magsama sila ni binay.. tutal kapartida nya yun painumin din mya ng pills, jamming sila! HAHAHAHAHAHAHAHA",0
Roxas is like a desperate dog trying to steal the crown owned by Duterte #AyawSaDILAW,1
Vice Pres. Binay Caught on Camera Giving Out Tiny Envelopes Containing P500.00: Presidential candidate Vice Pr... https://t.co/hvLw7o5vvP,0
"Ugggh! Bat kahit anong sabihin ni Mar at ni Grace, di ko magawang maniwala. #PiliPinasDebates2016",1
"#PiliPinasDebates2016 Presidantial candidates now on venue. Binay, Poe &amp; Duterte now waiting for debate to start",0
We have a former ff friend (who doesn't play ff anymore) and changed his name to: JEJOMAR BINAY Chocobo name: JUNJUN,0
May dayaan talagang magaganap Gagawa ng paraan si Mar wag lang Manalo si Duterte .. poor poor ROXAS #BigSwitch2Miriam #LunetaDuterteCayetano,1
ano ba yan bat ba puro mukha ni binay nasa tl ko,1
Nakakaymtawa mga sagot ni binay. Walang kwenta,1
I make things happen. I walk the talk. - VP Binay https://t.co/HdHo8eSKI8,0
"ayoon, badtrip talaga ad ni binay ??",1
Tangina Binay ahahhahaha,1
ICYMI: Part 1 of the Presidential Series featuring Vice President Jejomar Binay! #Binay #PHVoteBinay,0
"Pansin ko lang, si du30 laman lage ng blita niyo? Umay nako, binay, mar at poe naman.. gs2 ko dn mlmn ibang baho nila @gmanews @ABSCBNNews",1
HOLY CRAP https://t.co/4vW3SPK7tu grace poe enticed people w/ 500php but didn't pay them afters. they rallied in baguio. ht @v_vangogh,1
"Here's Grace Poe's response to Mar Roxas: ""Anytime pwede namang mag-usap, pero sa puntong ito, ano pa ba ang pag-uusapan natin?"" #HuwagPoe",1
Grace Poe para sa pagbabago ??,0
Umay na ko sa mukha ni Mar at Binay! ??,1
HAHAHAHAHAHA ABA VANISHING BINAY https://t.co/ZS8a3HOX0e,1
"Pano hindi ka kase humaharap sa korte! Wag kami Binay, wag kami.",1
"#ayawsadilaw C GRACE MAGIGING CABINET MEMBER KAY DUTERTE, KYO MAR AND ROXAS, KALABOSO BCOZ OF THE SAF 44! KYO ANG MAG-STEP DOWN!",1
What if maapsan ni Mar Roxas ang votes ni mayor? world war III na ba? hahahaha,0
NO TO MAR ROXAS ????,1
"If Duterte wins, kakasuhan at makukulong yang ABNOY na yan kasama si Roxas, Poe at Trillanes kaya panic mode na sila ngayon. #AyawSaDILAW",1
Umay na umay nako sa advertisement ni Mar Roxas ??,1
Too sad to know that Miriam is at the bottom. That should be Mar Roxas spot. Totoo nga ang stupid is forever. #HalalanResults ??,1
#Binay o #Duterte:Are you voting FOR THE LESSER OF 2 EVILS? Choosing the lesser of two evils is still choosing evil https://t.co/LgsP8CmGlw,1
"HIGH FIVE at Precinct 0267A, Lucena City, for #RoxasRobredo. Para kay Inang Bayan!!! https://t.co/KIG3k9iDch",0
#MMK Nakakaloka naman. Kampanya pa more. Idaan sa drama ang lahat. Sino kaya gaganap ng Mar Roxas next week?,1
"Retweeted TV Patrol (@TVPatrol): #TVPatrol Roxas, Binay at Poe, bukas sa kanilang health condition #Halalan2016... https://t.co/Bx41FIz3Ww",0
@rizzagaaapaayy nandyan lang si mar roxas,0
Binay should be more original and stop using any reference to daan https://t.co/cQ10mm0Hgn,1
"Days ago si Mar Roxas nangunguna sa TV ads. Then suddenly ngayon, biglang si Binay na lang? Biglang no mention... https://t.co/aew2PGpJhV",0
Every time Binay's commercials show on TV I mute dem or change channel coz I can't stomach them. So self serving &amp; pretentious #NogNogHambog,1
"@iJuanPH @BobbyLagsa In samaiego OMB decision executory pending R43 invoking ao 17.In Binay, SC said CA has jurisdiction in apps for remedy.",0
HERE WE GO #Go4POE #POE2016 https://t.co/x2E4agwj4E,0
INIS. Inis yung feeling kapag nakakabasa ako ng binay articles. Puro comparison at paninira sa ibang partido. Tsk tsk tsk,1
Putek na advertisement ng binay na to. Puro Pandak ung mga sinasabi! Hayop!!!,1
TENGENENG MAR ROXAS TO ABUSADO SA PATALASTAS HAHA,1
Why they don't just accept it? Mar Roxas? Jojo Binay? Obvious na uy. #Duterte na uy!,1
Magulat kayo biglang si Binay nanalong Presidente sa official results. #OnlyBinay #LSS #chosnachos,0
"RT @DiKukurap: Si Binay, sinungaling. Si apl.de.ap ang tinutukoy ng ad nya. Ang ad nyang nakakaumay nang makita pag nanonood ng TV! https:/…",1
Ginaya ni Trillanes yung Ad ng ACS. Ñeta!! Walang originality!! Boseeeet! DUTERTE TILL THE END. ANO ABS-CBN! ??,1
Binay: More poor Filipinos under Aquino administration https://t.co/rCWZwBNwnA,0
Todo bully ang mga tao kay Binay! Di naman nakakatuwa!,0
Mar Roxas appears on tv my cousin: p*tang *na mo. g*g* ka. wala kang kwenta. me: HAHAHAHA ano pinaglalaban mo?,1
RT @ciannedalilang: Nahhigh blood ako sa commercial ni Binay ??,1
Bakit ang payat at haggard ni grace poe? #inthenews,0
Ayaw pa pala magconcede ni Binay.. :D,1
yung bagong commercial ni binay :-----(((( HAHAHAHAHHAHAHAHAHAHA,0
KAWAWANG BINAY HAYS,1
@alyannailagan ate number 2 po c Roxas sa presinto namin sa Cavite City 132 si Duterte 115 si Mar,0
Ayaw na nilang lagyan ng mukha ni Binay yung TV commercial niya. Nice effort Binay PR Team.,1
"@southkorya Not sure yet but definitely not Miriam, Binay, or Duterte.",0
"Yung paningin ko pag pinapalabas ung tv ad ni binay, parang ung tv ad nya rin lng. MADILIM.",1
Yung bakla kanina sa salon g na g kay mayor duterte. Si roxas daw ang MA's karapat dapat. Magkano kaya nakuha nya. Hahahahahaha. Hays,1
"Unlike his rich rivals, Binay hails from the poor https://t.co/mZHIUBfy3S",0
".@dawende tells Binay on BUB: It's participatory governance, and not a money making, corruption undertaking. | via @MBMadelSabater",0
Poe advisers say they’re more than a match for Binay’s Puno https://t.co/hjf2yu7kGt via @inquirerdotnet,0
RT @mayenskyyy: Ewan ko sa pinaglalaban mo Mar Roxas! Ayusin niyo yang Laglag Bala!,1
@rapplerdotcom i noticed puro Binay ang mga posts lately ni Rappler,0
"Naalala ko lang yung bata sa sementeryo kahapon. ""DITO NAKALIBING SI BINAY EH"" -yung bata habang hinihimas yung malaking nitso. Hahahahaha????",1
"""Mar Roxas is probably the most misunderstood, most-bashed, most belittled leader we’ve had."" — https://t.co/kOJxLGngEC",1
And you WONT WIN @SenGracePOE! You or @MARoxas have to give in! Sayang Poe! FUCK multi-party system! But I'll vote 4u! #Halalan2016 #PHVote,1
TED FAILON is Pro-DUTERTE vs buddy KORINA MAR Roxas ? #du30: RODRIGO ROA DUTERTE  is our President 2016! No one else https://t.co/Qx0yQMrd4H,0
"RT gmanewsbreaking: VP Jejomar Binay, Sen. Grace Poe already inside the debate venue. #PiliPinasDebates2016 via kaeceealvarez",0
Iyan si binay ??,0
"""@_Ramace: ""Only Binay, Oily Binay"" ??""HAHAHAHAA",1
"Binay on Mindanao peace, lasting peace by solving poverty. #Halalan2016",0
That Binay commercial doe so hypnotizing,1
"Masyadong nagamit ang term na nognog to the point na nakakainis na. Kawawa din yung mga ""dinamay"". No to Binay! https://t.co/wMEwlaklMV",1
"Oha! Di kasi kailangan ni VP Binay na magpaDQ ng kalaban para manalo, unlike sa desperate candidates. #OnlyBinay https://t.co/YpUfFibVJa",1
yeah! WALANG BIBITAW! DUTERTE TILL THE END  https://t.co/B5GrnHXZoF,0
"Magkampiahn pa kayong tatlo ni Poe,Binay, at Mar..Kitang kita Duterte parin #PhVoteDuterte https://t.co/bUzgUhMnEr",0
"RT @aparadorprince: Me: Crush kita, matagal na. Him: .... Wild Alma appears: Kailangan pa ba niyang sagutin yan? Wild Binay appears: Di n…",0
That comment of Mar Roxas about Laglag-bala issue. -.- Seryoso ba siya. Sir naman,1
Political Ad: Bakit dahil kay Binay libu-libong kabataan ang napag-aral? At maraming matanda ang buhay prinsesa? Taong bayan: Pera mo? Wow,1
"#GracePoe is buying votes, huh?  Well,  now I know. So much for promoting a clean governance. Tsk. #PHVote",1
KAPAL TALAGA NG MUKHA NI BINAY AH! AH!,1
"Kawawa naman si Binay, kulang yung pampagamot sa nanay niya. Kaya satin bumabawi, bumabawi ng salapit. Haha",1
RT @v_vangogh: #yolanda #throwback #Lacson #Binay https://t.co/gScatzCuCl,0
Palace fires back at Binay’s camp https://t.co/601RJV71C6 | via DZRH News,0
@httpryzxth tatakbo si binay ngayo ateng ??????,0
Binay's new tv campaign ad makes me sick. ??,1
"RT @shielabss: Laughtrip sa bagong commercial ni Binay. Nilait ng nilait yung sarili ???? Puro ""NOGNOG"" ang narinig ko. Nandamay ka pa hahaha…",1
Dapat si Gov. Eduardo Buenavista na lang inendorse mo eh wag lang si Mar Roxas.. ?? #PSYPagyanig,0
VP Binay blames Abad for gov’t underspending: Vice President Jejomar Binay on Friday blamed Bud... https://t.co/flGR5s5uqW (via GMA News),0
"RT @kokiksmendoza: Roxas - Takot sa pangulo Poe - No exp, lvl 1 lang Binay - Idol ko, makunat na makunat Santiago - Pick-up line Duterte - …",1
@orapips don't tag me. I don't like Binay. End of convo.  @dzrhnews @sherwinalfaro @leth_abinales,1
RT @PHPolls: Naiinis ka ba sa commercial ni Binay?,1
Bcoz of that Binay has the most potential of winning the race for having the solid supporters.  #Duterte2016,0
Palasyo sinabing pahayag ng Ombudsman; patama kay VP Binay: SINABI kahapon ng Palasyo na patama kay Vice Presi... https://t.co/KWurQFfMk8,0
Binay TV Ad: Sino ba si nognog? Me: TANGINA MO DI KA TITIGIL!??? ????????????????????????,1
Mar Roxas's call for unity with Poe only proves incompetency on their candidacy! I think aspiring to acquire the... https://t.co/e5ROyV16Uv,0
MAR ROXAS: WORST PRESIDENTIAL CANDIDATE ABSCBN WORST STATION DUTERTE TILL THE END,1
"Binay in the elections be like ""I am not throwing away my shot!"" https://t.co/K9WbxVgGQE #Ham4Halalan #NotForBinayThough",0
Yung commercial ni Binay sinungaling,1
 Bagay si Mar at Binay.?? Kabahan na kayo DuRiam ?? #PiliPinasDebates2016,0
No secret meeting with Binay – Chiz https://t.co/HOensQJ8D2,0
"RT @AngPepsiNyo: Baka pati yung pagkapandak, nogonog, ulila, at corrupt ni VP Binay ibintang nyo pa kay Roxas #ShowtimePBBSaLubong",1
tumutula nanaman si Ate Grace Poe #PiliPinasDebates2016,0
Binay promises to bring back PNR to Bicol region https://t.co/OwPlaXqb2r | via Manila Bulletin,0
More people switching from Duterte to Roxas even at this late time  RORO RISING,0
"Binay, Poe, Roxas to face PHL’s largest business group https://t.co/TmEFO6kMBE | via Manila Bulletin",0
Alam ni Binay ang pinagdadaanan ng mga naghihirap nating kababayan #OnlyBinayPriority4Ps,0
Anti-Roxas Ad &gt;&gt;&gt; Paid by Pnoy &gt;&gt;&gt; https://t.co/I1hWXa2G6b,0
#DuterteForPresident #halalan2016 #du30 #duterte,0
"Napaisip ako sino vote ko, either Defensor - Poe or Duterte. But definitely not Binay and Roxas #WantedPresident",0
"Tanong lang po, bakit ba palagi na lang sinasabi sa campaign ad ni Binay un ""pandak, nognog, etc..."" #Kainis ;(",1
Yamot ako sa ad ni Binay sa T.V. ??,1
Si Binay para sa mahirap Si Poe para sa kabataan Si Roxas para sa daang matuwid Si Duterte para sa droga PERO SI MIRIAM PARA SA PILIPINAS!!,0
@gmanews @gmanewsonline stop na ang harassment sa pmilya Binay. Mganda nmn ang ngawa nla sa bansa #PHVoteBinay,0
"Tawagin niyo si Mar at Leni na Daang Matuwid pag nakita niyo sila.Yun ung nakalagay sa balota Roxas, Mar Daang Matuwid hahah di ako informed",0
"Again, k Poe daw. Kaya wag masyado kampante. ?????? #phvote https://t.co/CBixXKzXj0",0
MAR ROXAS IS VERY DESPERATE,1
